Data,Var%_x,Média_x,Var%_y,Média_y,Var%_x,Média_x,Var%_y,Média_y,Var%_x,Média_x,Var%_y,Média_y,Var%_x,Média_x,Var%_y,Média_y,Var%,Média
05/09/2017,-0.4,2.4594375,-0.8,21.825000000000003,-0.59,92419.0,0.15,11904.75,0.78,12978.25,-0.92,5.9426325,-0.33,9571.25,-0.85,10925.5,0.07,79646.75
01/09/2017,0.17,2.4735625,0.14,21.98975,0.15,92581.0,-0.43,11900.25,0.15,12945.5,-0.01,5.992899999999999,0.63,9608.75,0.27,11005.5,0.67,79632.5
31/08/2017,0.58,2.4635625,0.36,21.92375,-0.21,92839.5,0.23,11882.75,0.04,12911.25,0.94,5.9696825,-0.51,9621.5,-0.24,11019.5,-0.51,79686.75
30/08/2017,0.36,2.4511875,-0.01,21.883499999999998,0.69,92548.25,-0.74,11931.0,0.05,12915.0,1.21,5.9024225,0.85,9594.5,0.44,10998.75,0.5,79611.75
29/08/2017,0.13,2.437625,0.38,21.787,0.05,92082.25,-0.06,11991.0,-0.1,12936.0,0.41,5.82611,0.02,9525.0,0.46,10930.0,-0.24,79504.25
28/08/2017,0.05,2.4428125,-0.08,21.8005,-0.58,92271.25,0.44,11951.75,0.36,12914.0,0.27,5.838005,-0.16,9550.0,-0.1,10924.0,-0.15,79602.0
25/08/2017,0.07,2.444,0.11,21.81425,-0.56,92904.25,1.08,11860.0,0.68,12842.5,-0.2,5.8407275,-0.89,9609.25,-0.18,10947.25,-1.2,80210.0
24/08/2017,-0.03,2.441125,-0.04,21.796750000000003,0.14,93168.0,-0.07,11802.75,0.0,12801.0,-0.3,5.8432675,0.01,9648.25,0.49,10926.5,0.1,80651.0
23/08/2017,-0.46,2.447,-0.42,21.839999999999996,-0.42,93276.25,0.38,11784.0,-0.19,12809.5,-0.37,5.849857500000001,-0.3,9667.5,-0.49,10933.5,-0.43,80801.25
22/08/2017,1.02,2.440625,0.89,21.794,0.48,93239.0,-0.46,11787.0,-0.6,12860.0,1.5,5.84666,0.67,9651.0,0.54,10926.5,0.26,80887.0
21/08/2017,0.05,2.426,0.06,21.67,-0.37,93198.0,0.46,11781.75,0.19,12884.5,-0.08,5.783095,-0.33,9638.75,-0.19,10909.25,-0.47,80909.0
18/08/2017,-0.11,2.428125,-0.25,21.697499999999998,-0.19,93484.75,0.32,11741.75,0.05,12874.75,-0.09,5.7990075,0.22,9634.0,-0.35,10924.75,-0.35,81252.75
17/08/2017,-1.54,2.447125,-1.26,21.86425,0.1,93529.75,-0.39,11735.75,-0.16,12883.0,-2.05,5.848202499999999,-0.31,9647.5,-0.56,10989.25,0.8,81056.5
16/08/2017,0.15,2.466875,0.15,22.00875,-0.34,93650.75,0.3,11741.5,0.16,12876.75,0.16,5.920660000000001,-0.7,9700.0,-0.43,11045.75,0.0,80841.75
15/08/2017,0.01,2.465375,0.11,21.9775,0.48,93632.75,-0.38,11749.25,-0.73,12912.5,-0.01,5.909655,0.06,9727.0,0.94,11019.0,-0.47,80973.0
14/08/2017,0.96,2.4532499999999997,0.48,21.9105,0.38,93155.0,-0.35,11799.0,-0.36,12985.0,1.31,5.895284999999999,1.06,9674.25,0.41,10938.5,-0.12,81165.5
11/08/2017,0.1,2.4378124999999997,0.05,21.83475,-0.37,93124.0,0.42,11796.25,0.29,12989.25,0.75,5.81343,-0.07,9617.25,-0.03,10915.5,-0.16,81354.0
10/08/2017,-1.44,2.454625,-0.83,21.924500000000002,-0.13,93399.75,0.11,11755.25,-0.23,12985.75,-2.22,5.83474,-0.11,9639.5,-0.78,10965.75,-0.51,81573.25
09/08/2017,0.01,2.469125,-0.05,22.00825,-0.09,93512.5,0.08,11741.25,0.11,12997.25,-0.12,5.8965175,-1.1,9685.25,-0.21,11008.5,0.01,81873.0
08/08/2017,-0.19,2.4765625,-0.15,22.059250000000002,0.22,93422.5,-0.39,11770.75,-0.34,13008.25,-0.14,5.933104999999999,0.13,9738.0,-0.4,11052.5,0.32,81578.5
07/08/2017,0.22,2.475,0.2,22.046,-0.11,93319.75,0.2,11786.75,-0.01,13035.0,0.59,5.92118,0.02,9731.0,0.05,11072.25,0.02,81445.0
04/08/2017,0.01,2.4720625000000003,0.2,22.000000000000004,0.76,93061.5,-0.83,11816.75,-0.78,13089.75,0.15,5.8973025,0.45,9712.25,0.58,11040.25,0.57,81279.75
03/08/2017,-0.07,2.471375,0.08,21.96575,0.01,92735.5,0.12,11862.75,-0.64,13184.5,-0.39,5.90103,-0.24,9695.75,-0.61,11036.75,0.03,80990.25
02/08/2017,0.05,2.4716875,0.24,21.9565,-0.22,92756.0,0.46,11840.75,0.15,13216.75,0.32,5.9110175,0.53,9681.75,0.34,11059.25,-0.13,81031.0
01/08/2017,0.17,2.4709375000000002,0.28,21.893,0.2,92829.0,-0.34,11818.0,-0.08,13215.25,0.25,5.8953875,-0.09,9660.0,0.1,11028.0,0.51,80907.25
31/07/2017,-0.09,2.4696875,0.31,21.810499999999998,-0.43,92977.0,0.77,11787.25,0.6,13166.5,-0.48,5.903295,-0.23,9676.75,-0.38,11046.5,-0.61,80999.25
28/07/2017,-0.07,2.4689375,0.15,21.74575,-0.64,93421.0,0.64,11716.25,0.52,13104.25,-0.14,5.894962499999999,0.4,9674.75,-0.52,11096.0,-1.18,81648.25
27/07/2017,-0.05,2.471,0.45,21.69025,0.22,93497.5,-0.49,11709.25,-0.41,13098.75,-0.57,5.9384675,1.48,9577.25,0.07,11123.5,0.55,81898.25
26/07/2017,-0.03,2.4749375000000002,0.4,21.61075,-0.41,93698.75,0.7,11684.0,0.73,13067.0,0.34,5.94711,-0.18,9532.25,-0.64,11158.0,-0.48,81934.5
25/07/2017,0.22,2.4715000000000003,0.28,21.544249999999998,0.1,93789.5,0.09,11658.5,-0.02,13037.25,-0.18,5.929775,0.62,9493.5,0.7,11143.5,-0.09,82027.25
24/07/2017,-0.04,2.4680625,-0.09,21.49675,0.13,93794.5,-0.18,11655.0,0.26,13014.75,0.34,5.9314025,0.1,9459.5,-0.01,11102.25,-0.31,82309.0
21/07/2017,-0.07,2.47,-0.29,21.5345,-0.47,93908.5,0.28,11650.25,0.16,12986.75,0.01,5.909722500000001,-0.59,9482.75,-0.71,11153.25,0.24,82336.75
20/07/2017,-0.01,2.471,-0.07,21.57775,-0.5,94386.75,1.0,11570.0,-0.34,12992.5,0.09,5.920005,-0.45,9546.25,-0.05,11195.0,-0.98,82700.25
19/07/2017,0.56,2.46525,0.35,21.555500000000002,0.2,94549.5,-0.34,11534.5,-0.17,13029.25,0.61,5.9081150000000004,0.08,9549.25,-0.1,11196.5,0.02,82980.25
18/07/2017,-0.03,2.4565,-0.28,21.533499999999997,-0.53,94649.25,0.66,11523.25,-0.11,13057.0,0.69,5.8529425,-0.82,9583.5,-0.5,11227.25,0.14,82876.5
17/07/2017,0.1,2.4575,-0.06,21.589750000000002,-0.03,94927.25,0.09,11465.5,-0.31,13078.25,0.03,5.8441125,-0.08,9629.25,0.1,11258.25,-0.21,83078.25
14/07/2017,0.43,2.4514375,0.4,21.552,-0.61,95241.25,0.61,11433.5,1.21,13019.75,0.77,5.8244425,-0.38,9659.25,-0.66,11292.25,-0.61,83338.0
13/07/2017,0.23,2.4431875,0.12,21.4925,-0.0,95494.5,-0.11,11411.0,0.42,12915.75,0.25,5.790369999999999,0.2,9657.5,0.11,11320.75,-0.7,83866.0
12/07/2017,0.64,2.4328125,0.54,21.438500000000005,0.09,95488.0,-0.48,11440.5,0.28,12863.0,1.21,5.7676975,0.17,9639.25,-0.68,11350.0,0.21,84111.75
11/07/2017,0.0,2.4215625,0.04,21.3335,-0.37,95654.25,0.59,11433.0,-0.23,12874.75,0.27,5.6955025,-0.21,9654.25,-0.09,11405.5,-0.36,84218.5
10/07/2017,0.08,2.4241875,-0.05,21.3585,-0.02,95801.75,-0.01,11397.5,-0.1,12883.5,0.67,5.678932499999999,0.18,9650.0,0.13,11404.0,0.03,84328.0
07/07/2017,0.58,2.4160625,0.42,21.322499999999998,0.23,95708.0,-0.19,11410.75,-0.61,12926.25,1.05,5.641797500000001,0.35,9625.25,0.59,11358.75,-0.19,84349.0
06/07/2017,-0.8,2.4180625,-0.66,21.349500000000003,-0.5,95812.5,0.62,11382.0,0.28,12952.5,-0.9,5.6032,-0.35,9627.0,-0.04,11321.5,-0.51,84676.75
05/07/2017,0.18,2.4258125,0.0,21.41575,0.09,96011.0,0.07,11344.75,0.12,12923.5,0.93,5.62927,-0.17,9652.5,-0.01,11326.25,-0.46,85069.75
03/07/2017,0.17,2.42625,0.64,21.389,0.57,95688.5,-0.54,11393.5,-0.69,12975.5,-0.88,5.6387075,0.54,9611.25,0.9,11273.75,0.7,84556.5
30/06/2017,0.04,2.4216249999999997,0.21,21.2905,0.06,95380.25,-0.13,11427.25,0.16,13003.0,-0.11,5.66074,0.26,9573.5,0.18,11223.25,-0.39,84482.0
29/06/2017,-0.76,2.4273125,-0.69,21.317750000000004,-0.39,95546.5,0.55,11409.0,0.62,12965.25,-1.74,5.6748575,-0.4,9577.25,-0.11,11231.0,-0.96,85006.0
28/06/2017,0.74,2.4279374999999996,0.52,21.34,-0.36,95977.25,0.34,11350.25,0.86,12877.25,1.44,5.7160675,-0.08,9606.75,-0.05,11223.0,-0.78,85842.75
27/06/2017,-0.64,2.4275,-0.36,21.3275,-1.05,96603.25,1.4,11262.75,0.75,12778.75,-1.83,5.71424,-1.23,9663.5,0.46,11204.0,-1.28,86658.25
26/06/2017,0.04,2.436375,0.14,21.362499999999997,0.18,97006.5,-0.11,11194.75,0.02,12728.5,-0.44,5.80523,0.3,9709.75,0.49,11150.0,0.02,87191.0
23/06/2017,0.13,2.4333125,-0.04,21.33675,-0.37,97088.0,0.37,11175.5,0.28,12704.25,0.4,5.7870349999999995,-0.24,9704.0,-0.04,11131.25,-0.32,87333.0
22/06/2017,-0.07,2.432625,-0.14,21.365,0.09,97248.25,-0.13,11159.75,0.09,12674.0,-0.04,5.784409999999999,-0.07,9723.5,-0.04,11126.5,0.04,87472.25
21/06/2017,-0.16,2.4343125,-0.28,21.397750000000002,-0.2,97311.5,0.3,11150.0,0.32,12651.25,0.98,5.761225,-0.26,9738.0,-0.05,11140.25,-0.41,87646.75
20/06/2017,-0.41,2.4425625,-0.11,21.4545,0.09,97335.5,-0.12,11141.25,-0.82,12681.0,-0.8,5.74662,-0.06,9749.0,-0.08,11152.25,0.45,87620.25
19/06/2017,0.52,2.4413125,0.47,21.414250000000003,0.18,97208.75,-0.45,11175.5,-0.31,12766.0,1.6,5.7506525,0.18,9736.0,0.6,11118.0,0.4,87222.25
16/06/2017,0.03,2.435035,-0.01,21.369525000000003,-0.3,97317.75,0.48,11169.75,0.16,12771.0,-0.34,5.6820125,-0.13,9744.75,-0.07,11096.5,-0.49,87276.25
15/06/2017,-0.12,2.431125,-0.04,21.341,0.53,97185.5,-0.65,11181.75,0.02,12747.5,-0.46,5.67605,0.42,9733.0,1.24,11019.5,0.55,87293.0
14/06/2017,-0.11,2.4376875,0.23,21.3425,-0.02,96835.25,0.02,11228.75,-0.01,12761.75,-0.43,5.7394324999999995,0.23,9695.0,-0.45,10970.75,0.11,86857.0
13/06/2017,0.47,2.434375,0.45,21.27575,-0.18,97074.25,0.12,11207.0,0.77,12703.5,0.76,5.740435,0.0,9685.0,0.12,11003.0,-0.6,87179.75
12/06/2017,-0.08,2.427125,-0.12,21.23125,-0.12,97169.0,0.06,11206.75,-0.7,12698.75,-0.59,5.68372,-0.08,9686.0,-0.36,11008.75,0.34,87273.5
09/06/2017,-0.08,2.4295625,0.34,21.2045,0.35,97273.5,-0.16,11205.25,-1.61,12826.0,-2.44,5.7972625,0.24,9690.0,0.31,11022.5,0.06,87202.0
08/06/2017,0.02,2.4325625000000004,0.07,21.18675,0.2,96823.25,-0.38,11234.0,-0.06,12950.0,0.13,5.88197,0.24,9664.75,0.17,10991.0,0.23,87022.25
07/06/2017,0.05,2.430125,0.03,21.151,0.12,96667.0,-0.19,11255.75,0.39,12932.25,0.36,5.8696275,0.3,9642.75,0.37,10956.75,0.31,86878.25
06/06/2017,-0.15,2.43175,-0.09,21.158,-0.17,96639.0,0.2,11264.25,0.06,12910.75,-0.36,5.866362499999999,-0.29,9635.25,-0.96,10989.25,0.11,86599.25
05/06/2017,-0.13,2.4354375,-0.13,21.18625,0.09,96748.5,-0.24,11264.0,0.12,12885.5,-0.06,5.879837500000001,0.27,9642.0,0.05,11045.25,0.39,86474.0
02/06/2017,0.34,2.4334375,0.34,21.17275,-0.48,96918.75,0.62,11246.75,0.05,12881.25,1.12,5.8557675,-0.96,9670.0,-0.84,11094.75,-0.76,86538.0
01/06/2017,0.77,2.4210624999999997,0.62,21.07225,0.3,97054.0,-0.27,11229.0,-0.07,12879.0,0.48,5.80429,0.39,9695.75,0.52,11107.0,-0.02,86927.5
31/05/2017,0.01,2.4102500000000004,-0.06,21.00275,-0.37,97107.25,0.52,11212.25,0.25,12859.75,-0.1,5.7943975000000005,-0.71,9714.0,-0.06,11084.0,-0.4,87063.5
30/05/2017,-0.14,2.412375,-0.26,21.0435,-0.16,97418.0,0.18,11167.0,0.13,12844.25,0.11,5.7903400000000005,-0.32,9767.0,-0.37,11103.5,0.26,87233.75
26/05/2017,0.01,2.412625,0.01,21.05425,0.19,97236.0,-0.25,11197.0,-1.05,12867.0,0.17,5.7831075,0.16,9732.5,-0.44,11149.5,0.09,86886.75
25/05/2017,0.48,2.4091875,0.37,21.0355,0.03,97021.5,-0.07,11219.0,-0.26,12962.75,0.84,5.7646525,-0.03,9725.75,0.3,11168.25,0.21,86743.0
24/05/2017,0.17,2.3994375,0.33,20.945999999999998,-0.12,97196.75,0.32,11198.5,0.09,12965.0,0.47,5.722217499999999,-0.3,9749.75,-0.25,11171.0,-0.43,86913.5
23/05/2017,0.22,2.3944375000000004,0.18,20.89525,0.4,97029.75,-0.49,11215.5,-0.29,12988.0,0.07,5.70626,0.27,9740.75,0.43,11145.25,0.15,86911.5
22/05/2017,0.47,2.3867499999999997,0.44,20.831249999999997,-0.15,96986.5,0.28,11216.75,-0.27,13004.0,0.85,5.6812475000000004,0.11,9733.25,0.02,11128.5,-0.39,87111.25
19/05/2017,0.76,2.373625,0.69,20.7215,-0.76,97362.5,0.94,11155.25,0.74,12984.5,0.45,5.651644999999999,-0.77,9763.75,-0.2,11137.25,-0.92,87638.5
18/05/2017,0.25,2.3595,0.19,20.605999999999998,0.32,97606.75,-0.5,11127.75,-0.26,12963.0,0.82,5.6024175,0.1,9793.75,0.61,11107.25,0.88,87720.75
17/05/2017,-1.65,2.376375,-1.58,20.764499999999998,-0.55,97698.0,0.69,11121.0,0.43,12948.0,-2.51,5.6302674999999995,-0.72,9820.75,-2.03,11196.75,-0.65,87596.0
16/05/2017,-0.06,2.3987499999999997,0.02,20.941000000000003,-0.81,98374.5,0.97,11032.0,0.19,12909.25,0.35,5.7159275,-1.05,9910.5,-0.58,11340.25,-0.46,88133.25
15/05/2017,0.41,2.394375,0.39,20.898500000000002,-0.33,98917.75,0.4,10953.5,0.02,12898.5,0.31,5.69554,-0.42,9987.0,0.39,11348.5,0.04,88328.75
12/05/2017,-0.09,2.3886875,-0.11,20.856250000000003,-0.38,99320.25,0.64,10897.0,0.04,12880.0,0.22,5.68246,-0.7,10040.0,-0.46,11359.0,-0.65,88587.0
11/05/2017,-0.18,2.3900625,-0.11,20.85375,-0.05,99552.5,-0.06,10865.5,-0.4,12908.25,-0.13,5.662425,-0.11,10081.25,-0.37,11400.75,-0.44,88944.25
10/05/2017,0.08,2.392875,-0.07,20.89,0.02,99438.5,-0.06,10873.75,0.02,12946.5,0.06,5.6770225,0.16,10076.75,0.26,11406.0,0.39,89022.75
09/05/2017,-0.07,2.394125,-0.16,20.928,0.61,99272.25,-0.46,10898.5,-0.04,12935.5,0.34,5.675375000000001,0.84,10032.75,0.64,11366.75,0.49,88673.0
08/05/2017,-0.11,2.39775,-0.06,20.9635,0.41,98679.0,-0.67,10965.75,-0.32,12960.5,0.23,5.65133,1.21,9934.0,0.47,11298.0,0.62,88118.25
05/05/2017,0.51,2.3905,0.4,20.90375,-0.12,98615.75,0.13,10985.5,0.46,12946.5,0.35,5.63814,0.07,9873.75,0.23,11252.0,-0.47,88134.75
04/05/2017,0.09,2.3835625,-0.04,20.866,-0.44,98944.25,0.91,10932.25,0.42,12886.5,0.02,5.622357500000001,-0.85,9908.0,-0.26,11263.75,-0.2,88366.75
03/05/2017,-0.1,2.3821875,0.07,20.86175,0.26,98968.0,-0.41,10909.25,-0.55,12906.25,-0.34,5.621995,0.33,9926.5,0.69,11237.5,0.51,88249.5
02/05/2017,-0.05,2.385625,-0.04,20.8665,-0.1,98904.75,0.28,10914.0,0.4,12908.5,0.26,5.6392625,-0.48,9939.25,0.13,11198.75,-0.5,88269.75
01/05/2017,0.27,2.3840624999999998,-0.0,20.87975,0.03,98916.25,0.02,10903.0,-0.5,12917.75,0.83,5.618215,0.11,9949.75,0.26,11156.5,-0.06,88430.25
28/04/2017,-0.23,2.3834375,-0.11,20.889499999999998,-0.06,98918.25,0.22,10895.0,0.36,12929.5,0.22,5.5893,0.11,9936.5,0.25,11139.5,0.2,88406.25
27/04/2017,0.16,2.38375,-0.03,20.9045,0.04,98927.5,-0.28,10890.0,0.44,12875.5,0.54,5.56284,0.09,9940.25,0.19,11123.5,0.83,88056.25
26/04/2017,-0.12,2.385375,-0.19,20.93625,0.28,98863.75,-0.21,10908.5,0.05,12838.75,-0.13,5.5491624999999996,-0.04,9939.25,-0.03,11121.25,-0.11,87719.0
25/04/2017,0.63,2.378125,1.2,20.823500000000003,-0.33,98819.5,0.53,10899.0,0.37,12813.5,0.73,5.537780000000001,-0.21,9945.75,1.2,11040.75,-0.96,88152.0
24/04/2017,0.96,2.3694374999999996,0.94,20.6565,-0.91,99023.25,1.3,10878.25,-0.15,12819.25,1.21,5.5048325,-0.02,9916.25,0.63,11007.5,-1.64,88447.25
21/04/2017,-0.19,2.3491875,-0.12,20.50725,0.2,99781.25,0.1,10717.0,0.0,12805.0,-0.03,5.442587499999999,-0.29,9975.75,-0.22,10917.75,0.22,89992.25
20/04/2017,0.78,2.344,0.95,20.4395,0.05,99608.75,0.06,10729.25,0.27,12805.25,0.81,5.4337975,0.04,9976.25,0.42,10909.0,0.15,89695.0
19/04/2017,-0.15,2.338,-0.48,20.389000000000003,0.24,99573.25,-0.21,10719.75,-0.48,12812.0,0.15,5.4098025,0.22,9974.25,0.41,10870.75,0.19,89646.0
18/04/2017,-0.33,2.3398749999999997,-0.66,20.493250000000003,-0.79,99829.75,0.86,10687.5,2.2,12709.25,-0.14,5.38971,-0.83,10002.0,-0.45,10872.0,-0.47,89778.25
17/04/2017,0.75,2.3344375,0.76,20.47575,-0.27,100243.5,0.29,10633.75,0.33,12555.25,0.85,5.3838,-0.09,10037.75,0.25,10869.0,-0.43,90141.75
13/04/2017,-0.57,2.3338125,-0.5,20.46225,-0.25,100230.75,-0.49,10641.5,-0.27,12528.75,-0.44,5.3692150000000005,0.3,10041.0,0.06,10906.0,0.74,90029.25
12/04/2017,-0.44,2.346625,-0.37,20.560249999999996,0.09,100519.0,0.6,10634.5,0.39,12515.0,-0.4,5.3853575000000005,-0.44,10054.25,-0.54,10937.75,-0.92,90166.5
11/04/2017,-0.06,2.3485625,-0.02,20.567500000000003,-0.33,100759.25,0.06,10601.25,0.62,12451.0,-0.43,5.39856,-0.12,10079.0,-1.19,11028.25,-0.19,90684.25
10/04/2017,0.01,2.35375,-0.0,20.61225,-0.16,101051.75,0.06,10592.25,0.33,12399.25,0.06,5.423634999999999,-0.03,10089.75,-0.12,11109.75,0.03,90758.75
07/04/2017,-0.06,2.35125,-0.03,20.587500000000002,0.54,100836.75,-0.51,10620.5,-0.78,12420.5,-0.05,5.4183924999999995,0.41,10066.5,0.23,11084.75,0.56,90465.5
06/04/2017,0.31,2.3496249999999996,0.14,20.5945,0.13,100473.75,-0.18,10656.0,-0.1,12478.75,0.04,5.4218649999999995,0.0,10048.0,0.1,11073.0,0.38,90039.5
05/04/2017,-0.42,2.356,-0.28,20.655,0.01,100537.75,-0.1,10664.5,0.34,12461.75,-0.4,5.4386725,0.29,10039.0,-0.05,11086.75,-0.19,89905.5
04/04/2017,0.02,2.3535625,0.21,20.594749999999998,0.01,100417.75,0.03,10664.0,-0.37,12460.75,0.15,5.428145000000001,0.05,10020.5,-0.13,11072.0,0.59,89884.0
03/04/2017,-0.14,2.3541875,-0.07,20.572000000000003,0.19,100403.0,0.18,10664.25,-0.5,12511.75,-0.07,5.4322875,-0.16,10021.0,-0.45,11118.75,-0.17,89524.0
31/03/2017,-0.22,2.3620625,-0.27,20.634249999999998,-0.07,100294.5,-0.22,10671.0,0.65,12505.0,-0.06,5.436555,0.18,10017.0,-0.47,11168.25,0.29,89494.0
30/03/2017,0.32,2.3603750000000003,0.29,20.630250000000004,0.45,100098.75,-0.85,10720.75,0.28,12459.0,0.17,5.435465,0.47,9986.25,0.78,11147.25,0.85,89051.75
29/03/2017,0.23,2.3546250000000004,-0.12,20.6155,0.29,99714.0,-0.43,10786.0,-0.13,12433.5,0.43,5.4197175,0.41,9944.25,-0.1,11105.5,0.41,88564.75
28/03/2017,0.56,2.3465,0.62,20.57175,0.58,99286.0,-0.48,10836.75,-0.84,12511.5,0.61,5.3911625,0.69,9887.0,0.45,11081.5,0.5,88059.0
27/03/2017,-0.27,2.3336875,-0.38,20.477,-0.47,99078.25,0.61,10840.5,0.69,12534.25,0.19,5.3486175,-0.57,9867.25,-0.61,11081.5,-0.3,87926.75
24/03/2017,0.2,2.3425625,-0.06,20.581,-0.12,99545.5,0.15,10791.0,-0.41,12495.75,0.17,5.369737499999999,-0.19,9924.75,0.36,11109.75,-0.16,88210.25
23/03/2017,-0.11,2.344125,-0.04,20.61,0.1,99562.0,-0.13,10789.0,0.3,12499.5,-0.23,5.358395,0.2,9925.75,-0.2,11107.5,0.33,88129.0
22/03/2017,0.01,2.341,-0.15,20.588499999999996,-0.15,99508.25,-0.13,10802.5,0.04,12472.75,0.66,5.34993,-0.25,9920.0,-0.5,11134.75,0.03,88023.75
21/03/2017,-1.18,2.357,-1.15,20.750500000000002,-0.62,99857.25,0.67,10773.25,0.98,12418.25,-1.49,5.383525000000001,-0.49,9962.75,-0.75,11217.5,-0.29,88069.25
20/03/2017,-0.65,2.3713749999999996,-0.5,20.860999999999997,0.12,100111.0,0.01,10745.75,-0.29,12382.5,0.08,5.411490000000001,0.0,9976.25,-0.14,11264.5,-0.12,88254.75
17/03/2017,0.13,2.3832,0.16,20.950125,-0.07,100107.5,-0.26,10753.75,0.28,12370.5,-0.06,5.41308,0.23,9970.0,-0.52,11302.0,0.16,88201.0
16/03/2017,-0.04,2.3834999999999997,-0.02,20.94775,-0.39,100288.75,0.29,10744.5,0.55,12317.0,-0.08,5.4141175,-0.39,9983.5,-0.06,11328.5,-0.49,88472.5
15/03/2017,0.73,2.3769375,0.47,20.90775,-0.98,101013.75,1.24,10671.0,1.14,12223.25,0.63,5.402862500000001,-0.97,10049.0,-1.19,11405.5,-1.2,89265.25
14/03/2017,-0.36,2.3683125,-0.2,20.85225,0.26,101433.5,-0.47,10630.5,-0.53,12177.25,-0.23,5.377635,0.29,10087.25,-0.11,11483.25,0.3,89505.75
13/03/2017,0.14,2.37225,-0.02,20.887500000000003,0.06,101255.0,-0.17,10672.75,0.39,12195.5,0.16,5.3901775,-0.38,10088.25,0.11,11477.25,-0.66,89748.25
10/03/2017,0.23,2.3703125,0.11,20.9045,-0.59,101588.0,0.9,10630.75,0.03,12167.25,0.41,5.38378,-0.11,10112.0,-0.17,11495.75,-0.47,90206.25
09/03/2017,0.1,2.3633125,0.0,20.854,-0.22,101988.25,0.34,10565.0,-0.02,12165.5,0.08,5.356625,-0.26,10129.0,0.52,11467.0,-0.1,90426.5
08/03/2017,-0.11,2.3655625,-0.22,20.893,0.27,101931.5,-0.24,10554.5,-0.25,12181.25,0.16,5.358915,0.16,10139.75,0.32,11418.0,0.48,90322.0
07/03/2017,-0.38,2.3694375,-0.21,20.924,0.16,101742.5,-0.14,10577.25,-0.29,12214.0,-0.17,5.3535425000000005,0.11,10132.0,0.08,11394.0,-0.09,90125.25
06/03/2017,-0.24,2.375875,-0.11,20.951500000000003,0.1,101512.5,-0.4,10604.0,-0.48,12263.75,-0.25,5.35495,0.44,10102.75,-0.11,11390.0,0.42,90012.5
03/03/2017,-0.03,2.3794999999999997,-0.12,20.982,-0.64,101782.0,1.1,10564.75,0.23,12271.5,0.19,5.3616625,-0.56,10105.0,-0.34,11426.0,-1.14,90341.25
02/03/2017,-0.48,2.386625,-0.4,21.045499999999997,0.42,102018.5,-0.39,10524.75,-0.23,12276.5,-0.51,5.373215,0.43,10113.25,0.6,11411.5,0.39,90640.5
01/03/2017,1.3,2.3805625,1.36,20.97475,0.64,101613.75,-0.27,10556.75,-0.69,12340.5,1.14,5.378362500000001,0.32,10085.0,0.84,11332.5,0.14,90461.0
28/02/2017,-0.23,2.3636875,-0.03,20.804499999999997,0.0,101121.0,-0.1,10591.5,-0.51,12415.75,-0.32,5.334665,-0.31,10065.25,0.07,11252.75,-0.29,90443.5
27/02/2017,0.14,2.3656875,0.13,20.793000000000003,0.04,101061.0,0.24,10583.75,-0.19,12445.25,0.08,5.3370325,0.13,10075.25,0.45,11239.75,0.26,90445.5
24/02/2017,0.1,2.3604374999999997,-0.05,20.76625,0.04,100980.0,-0.17,10580.75,-0.69,12510.25,0.21,5.323964999999999,0.13,10060.25,-0.36,11242.0,0.52,90080.25
23/02/2017,0.07,2.3613125,0.23,20.775,-0.14,101173.25,0.24,10568.25,0.84,12497.0,-0.37,5.339729999999999,-0.41,10085.5,-0.63,11298.25,0.18,89853.75
22/02/2017,0.04,2.36,0.29,20.7195,-0.16,101356.0,0.18,10539.25,-0.18,12463.5,0.03,5.34696,0.08,10104.25,-0.34,11342.0,-0.0,89847.0
21/02/2017,0.29,2.354375,0.27,20.6435,0.4,101280.0,-0.73,10573.0,0.1,12452.75,0.49,5.3422325,0.68,10066.5,0.52,11340.75,0.46,89604.25
17/02/2017,0.11,2.3445625,-0.03,20.57325,0.52,100711.5,-0.56,10643.25,-0.61,12451.25,0.45,5.3091574999999995,0.57,9999.25,-0.31,11306.75,0.57,88858.75
16/02/2017,-0.21,2.3458125,-0.14,20.59325,-0.73,100702.5,0.69,10636.0,0.25,12483.25,-0.03,5.3028375,-0.82,10016.75,-0.82,11371.25,-0.66,88904.5
15/02/2017,0.58,2.3421874999999996,0.69,20.551250000000003,-0.07,101301.0,0.23,10578.0,-0.09,12448.25,0.59,5.2843225,-0.08,10068.75,-0.08,11430.25,-0.12,89362.25
14/02/2017,0.46,2.3302500000000004,0.49,20.4265,0.28,101067.0,-0.2,10591.5,-0.46,12497.25,0.27,5.258055000000001,0.04,10062.5,0.45,11392.75,-0.12,89315.5
13/02/2017,0.58,2.3206875,0.79,20.3095,0.16,100855.0,-0.4,10620.5,0.3,12503.25,0.58,5.2506825,0.32,10044.25,0.47,11363.25,0.21,89247.0
10/02/2017,0.37,2.3089375,0.43,20.18275,0.14,100762.75,-0.14,10644.5,-0.04,12487.75,0.28,5.2234025,0.08,10029.0,-0.03,11330.25,0.19,89160.75
09/02/2017,0.61,2.2975624999999997,0.67,20.0715,0.38,100408.0,-0.39,10679.0,-0.34,12528.25,0.3,5.207505,0.7,9980.0,1.17,11258.25,0.79,88716.25
08/02/2017,0.08,2.2872500000000002,-0.08,20.0065,0.02,100339.75,0.16,10683.5,0.22,12518.0,0.21,5.1859075,-0.3,9965.0,-0.4,11211.5,-0.45,88564.0
